tenTram,ngay,rain,rain_max_intensity,rain_hours,rain_lag1,rain_lag2,rain_lag3,rain_lag7,rain_roll3,rain_roll7,rain_mean3,rain_mean7
Hóc Môn,2007-03-04,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.05714285714285715
Hóc Môn,2007-03-05,0.0,0.0,0,0.0,0.0,0.0,0.30000000000000004,0.0,0.1,0.0,0.014285714285714287
Hóc Môn,2007-03-06,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Hóc Môn,2007-03-07,0.6000000000000001,0.2,4,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,0.20000000000000004,0.08571428571428573
Hóc Môn,2007-03-08,0.30000000000000004,0.2,2,0.6000000000000001,0.0,0.0,0.0,0.9000000000000001,0.9000000000000001,0.30000000000000004,0.1285714285714286
Hóc Môn,2007-03-09,0.5,0.4,2,0.30000000000000004,0.6000000000000001,0.0,0.0,1.4000000000000001,1.4000000000000001,0.46666666666666673,0.2
Hóc Môn,2007-03-10,0.0,0.0,0,0.5,0.30000000000000004,0.6000000000000001,0.0,0.8,1.4000000000000001,0.26666666666666666,0.2
Hóc Môn,2007-03-11,0.0,0.0,0,0.0,0.5,0.30000000000000004,0.0,0.5,1.4000000000000001,0.16666666666666666,0.2
Hóc Môn,2007-03-12,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,1.4000000000000001,0.0,0.2
Hóc Môn,2007-03-13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.2
Hóc Môn,2007-03-14,0.0,0.0,0,0.0,0.0,0.0,0.6000000000000001,0.0,0.8,0.0,0.1142857142857143
Hóc Môn,2007-03-15,0.0,0.0,0,0.0,0.0,0.0,0.30000000000000004,0.0,0.5,0.0,0.07142857142857142
Hóc Môn,2007-03-16,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Hóc Môn,2007-03-17,0.2,0.2,1,0.0,0.0,0.0,0.0,0.2,0.2,0.06666666666666667,0.028571428571428574
Hóc Môn,2007-03-18,0.5,0.3,2,0.2,0.0,0.0,0.0,0.7,0.7,0.2333333333333333,0.09999999999999999
Hóc Môn,2007-03-19,2.7,1.3,6,0.5,0.2,0.0,0.0,3.4000000000000004,3.4000000000000004,1.1333333333333335,0.48571428571428577
Hóc Môn,2007-03-20,26.3,6.2,18,2.7,0.5,0.2,0.0,29.5,29.700000000000003,9.833333333333334,4.242857142857143
Hóc Môn,2007-03-21,23.2,8.3,14,26.3,2.7,0.5,0.0,52.2,52.9,17.400000000000002,7.557142857142857
Hóc Môn,2007-03-22,1.9,0.7,5,23.2,26.3,2.7,0.0,51.4,54.8,17.133333333333333,7.828571428571428
Hóc Môn,2007-03-23,4.3,1.8,8,1.9,23.2,26.3,0.0,29.4,59.099999999999994,9.799999999999999,8.442857142857141
Hóc Môn,2007-03-24,5.3,1.5,8,4.3,1.9,23.2,0.2,11.5,64.19999999999999,3.8333333333333335,9.171428571428569
Hóc Môn,2007-03-25,6.2,2.1,11,5.3,4.3,1.9,0.5,15.799999999999999,69.89999999999999,5.266666666666667,9.985714285714284
Hóc Môn,2007-03-26,8.1,6.7,9,6.2,5.3,4.3,2.7,19.6,75.3,6.533333333333334,10.757142857142856
Hóc Môn,2007-03-27,2.3,1.4,4,8.1,6.2,5.3,26.3,16.599999999999998,51.3,5.533333333333332,7.328571428571428
Hóc Môn,2007-03-28,0.8,0.3,4,2.3,8.1,6.2,23.2,11.2,28.899999999999995,3.733333333333333,4.128571428571428
Hóc Môn,2007-03-29,0.0,0.0,0,0.8,2.3,8.1,1.9,3.0999999999999996,26.999999999999996,1.0333333333333332,3.8571428571428568
Hóc Môn,2007-03-30,0.0,0.0,0,0.0,0.8,2.3,4.3,0.8,22.699999999999996,0.26666666666666666,3.2428571428571424
Hóc Môn,2007-03-31,0.0,0.0,0,0.0,0.0,0.8,5.3,0.0,17.399999999999995,0.0,2.485714285714285
Hóc Môn,2007-04-01,0.0,0.0,0,0.0,0.0,0.0,6.2,0.0,11.199999999999996,0.0,1.5999999999999994
Hóc Môn,2007-04-02,0.0,0.0,0,0.0,0.0,0.0,8.1,0.0,3.099999999999996,0.0,0.4428571428571423
Hóc Môn,2007-04-03,0.5,0.5,1,0.0,0.0,0.0,2.3,0.5,1.2999999999999965,0.16666666666666666,0.18571428571428522
Hóc Môn,2007-04-04,0.1,0.1,1,0.5,0.0,0.0,0.8,0.6,0.5999999999999964,0.19999999999999998,0.0857142857142852
Hóc Môn,2007-04-05,0.0,0.0,0,0.1,0.5,0.0,0.0,0.6,0.5999999999999964,0.19999999999999998,0.0857142857142852
Hóc Môn,2007-04-06,0.4,0.4,1,0.0,0.1,0.5,0.0,0.5,0.9999999999999964,0.16666666666666666,0.14285714285714235
Hóc Môn,2007-04-07,0.0,0.0,0,0.4,0.0,0.1,0.0,0.4,0.9999999999999964,0.13333333333333333,0.14285714285714235
Hóc Môn,2007-04-08,0.2,0.1,2,0.0,0.4,0.0,0.0,0.6000000000000001,1.1999999999999964,0.20000000000000004,0.1714285714285709
Hóc Môn,2007-04-09,2.9000000000000004,1.5,7,0.2,0.0,0.4,0.0,3.1000000000000005,4.099999999999997,1.0333333333333334,0.5857142857142853
Hóc Môn,2007-04-10,4.0,2.2,4,2.9000000000000004,0.2,0.0,0.5,7.1000000000000005,7.599999999999997,2.3666666666666667,1.0857142857142852
Hóc Môn,2007-04-11,1.4000000000000001,1.0,3,4.0,2.9000000000000004,0.2,0.1,8.3,8.899999999999997,2.766666666666667,1.271428571428571
Hóc Môn,2007-04-12,1.9,0.8,4,1.4000000000000001,4.0,2.9000000000000004,0.0,7.3,10.799999999999997,2.433333333333333,1.5428571428571425
Hóc Môn,2007-04-13,0.0,0.0,0,1.9,1.4000000000000001,4.0,0.4,3.3,10.399999999999997,1.0999999999999999,1.4857142857142853
Hóc Môn,2007-04-14,0.6,0.6,1,0.0,1.9,1.4000000000000001,0.0,2.5,10.999999999999996,0.8333333333333334,1.571428571428571
Hóc Môn,2007-04-15,0.39999999999999997,0.3,2,0.6,0.0,1.9,0.2,1.0,11.199999999999998,0.3333333333333333,1.5999999999999996
Hóc Môn,2007-04-16,3.2,0.9,11,0.39999999999999997,0.6,0.0,2.9000000000000004,4.2,11.499999999999996,1.4000000000000001,1.6428571428571423
Hóc Môn,2007-04-17,3.4,1.2,5,3.2,0.39999999999999997,0.6,4.0,7.0,10.899999999999997,2.3333333333333335,1.5571428571428567
Hóc Môn,2007-04-18,5.2,1.6,10,3.4,3.2,0.39999999999999997,1.4000000000000001,11.8,14.699999999999996,3.9333333333333336,2.099999999999999
Hóc Môn,2007-04-19,2.0,0.7,7,5.2,3.4,3.2,1.9,10.6,14.799999999999995,3.533333333333333,2.1142857142857134
Hóc Môn,2007-04-20,0.0,0.0,0,2.0,5.2,3.4,0.0,7.2,14.799999999999995,2.4,2.1142857142857134
Hóc Môn,2007-04-21,3.7,2.3,4,0.0,2.0,5.2,0.6,5.7,17.899999999999995,1.9000000000000001,2.5571428571428565
Hóc Môn,2007-04-22,0.1,0.1,1,3.7,0.0,2.0,0.39999999999999997,3.8000000000000003,17.599999999999998,1.2666666666666668,2.514285714285714
Hóc Môn,2007-04-23,2.8,2.0,5,0.1,3.7,0.0,3.2,6.6,17.199999999999996,2.1999999999999997,2.4571428571428564
Hóc Môn,2007-04-24,0.0,0.0,0,2.8,0.1,3.7,3.4,2.9,13.799999999999995,0.9666666666666667,1.9714285714285709
Hóc Môn,2007-04-25,0.30000000000000004,0.2,2,0.0,2.8,0.1,5.2,3.0999999999999996,8.899999999999997,1.0333333333333332,1.271428571428571
Hóc Môn,2007-04-26,0.6000000000000001,0.2,4,0.30000000000000004,0.0,2.8,2.0,0.9000000000000001,7.4999999999999964,0.30000000000000004,1.071428571428571
Hóc Môn,2007-04-27,0.0,0.0,0,0.6000000000000001,0.30000000000000004,0.0,0.0,0.9000000000000001,7.4999999999999964,0.30000000000000004,1.071428571428571
Hóc Môn,2007-04-28,6.0,1.8,14,0.0,0.6000000000000001,0.30000000000000004,3.7,6.6,9.799999999999997,2.1999999999999997,1.3999999999999997
Hóc Môn,2007-04-29,12.9,3.3,13,6.0,0.0,0.6000000000000001,0.1,18.9,22.599999999999994,6.3,3.2285714285714278
Hóc Môn,2007-04-30,8.2,4.1,7,12.9,6.0,0.0,2.8,27.1,27.999999999999993,9.033333333333333,3.999999999999999
Hóc Môn,2007-05-01,5.8999999999999995,2.3,6,8.2,12.9,6.0,0.0,27.0,33.89999999999999,9.0,4.842857142857142
Hóc Môn,2007-05-02,0.5,0.2,3,5.8999999999999995,8.2,12.9,0.30000000000000004,14.599999999999998,34.099999999999994,4.866666666666666,4.871428571428571
Hóc Môn,2007-05-03,7.9,2.6,4,0.5,5.8999999999999995,8.2,0.6000000000000001,14.3,41.4,4.766666666666667,5.914285714285714
Hóc Môn,2007-05-04,9.899999999999999,7.3,6,7.9,0.5,5.8999999999999995,0.0,18.3,51.3,6.1000000000000005,7.328571428571428
Hóc Môn,2007-05-05,8.0,3.1,9,9.899999999999999,7.9,0.5,6.0,25.8,53.3,8.6,7.614285714285714
Hóc Môn,2007-05-06,22.3,3.3,18,8.0,9.899999999999999,7.9,12.9,40.2,62.69999999999999,13.4,8.957142857142856
Hóc Môn,2007-05-07,15.3,3.7,14,22.3,8.0,9.899999999999999,8.2,45.6,69.8,15.200000000000001,9.971428571428572
Hóc Môn,2007-05-08,7.0,1.6,13,15.3,22.3,8.0,5.8999999999999995,44.6,70.89999999999999,14.866666666666667,10.128571428571428
Hóc Môn,2007-05-09,19.6,6.3,14,7.0,15.3,22.3,0.5,41.900000000000006,90.0,13.966666666666669,12.857142857142858
Hóc Môn,2007-05-10,23.099999999999998,7.6,19,19.6,7.0,15.3,7.9,49.7,105.19999999999999,16.566666666666666,15.028571428571427
Hóc Môn,2007-05-11,23.5,5.6,23,23.099999999999998,19.6,7.0,9.899999999999999,66.2,118.8,22.066666666666666,16.97142857142857
Hóc Môn,2007-05-12,27.8,4.1,24,23.5,23.099999999999998,19.6,8.0,74.4,138.6,24.8,19.8
Hóc Môn,2007-05-13,14.6,3.0,16,27.8,23.5,23.099999999999998,22.3,65.9,130.89999999999998,21.96666666666667,18.699999999999996
Hóc Môn,2007-05-14,26.1,5.1,22,14.6,27.8,23.5,15.3,68.5,141.7,22.833333333333332,20.24285714285714
Hóc Môn,2007-05-15,26.8,10.8,20,26.1,14.6,27.8,7.0,67.5,161.5,22.5,23.071428571428573
Hóc Môn,2007-05-16,6.2,3.3,8,26.8,26.1,14.6,19.6,59.1,148.1,19.7,21.157142857142855
Hóc Môn,2007-05-17,9.7,5.4,6,6.2,26.8,26.1,23.099999999999998,42.7,134.7,14.233333333333334,19.24285714285714
Hóc Môn,2007-05-18,7.5,2.2,11,9.7,6.2,26.8,23.5,23.4,118.7,7.8,16.95714285714286
Hóc Môn,2007-05-19,4.2,2.6,6,7.5,9.7,6.2,27.8,21.4,95.1,7.133333333333333,13.585714285714285
Hóc Môn,2007-05-20,3.6000000000000005,2.0,4,4.2,7.5,9.7,14.6,15.3,84.1,5.1000000000000005,12.014285714285714
Hóc Môn,2007-05-21,6.9,2.9,7,3.6000000000000005,4.2,7.5,26.1,14.700000000000001,64.89999999999999,4.9,9.27142857142857
Hóc Môn,2007-05-22,12.5,6.5,10,6.9,3.6000000000000005,4.2,26.8,23.0,50.599999999999994,7.666666666666667,7.228571428571428
Hóc Môn,2007-05-23,0.3,0.3,1,12.5,6.9,3.6000000000000005,6.2,19.7,44.699999999999996,6.566666666666666,6.385714285714285
Hóc Môn,2007-05-24,2.7,0.9,7,0.3,12.5,6.9,9.7,15.5,37.699999999999996,5.166666666666667,5.385714285714285
Hóc Môn,2007-05-25,7.7,4.7,6,2.7,0.3,12.5,7.5,10.7,37.89999999999999,3.5666666666666664,5.414285714285713
Hóc Môn,2007-05-26,7.699999999999999,4.1,7,7.7,2.7,0.3,4.2,18.099999999999998,41.39999999999999,6.033333333333332,5.914285714285713
Hóc Môn,2007-05-27,18.5,5.1,11,7.699999999999999,7.7,2.7,3.6000000000000005,33.9,56.3,11.299999999999999,8.042857142857143
Hóc Môn,2007-05-28,12.0,4.4,13,18.5,7.699999999999999,7.7,6.9,38.2,61.39999999999999,12.733333333333334,8.77142857142857
Hóc Môn,2007-05-29,9.3,5.1,10,12.0,18.5,7.699999999999999,12.5,39.8,58.19999999999999,13.266666666666666,8.314285714285713
Hóc Môn,2007-05-30,4.0,2.1,8,9.3,12.0,18.5,0.3,25.3,61.89999999999999,8.433333333333334,8.842857142857142
Hóc Môn,2007-05-31,9.2,5.0,7,4.0,9.3,12.0,2.7,22.5,68.39999999999999,7.5,9.77142857142857
Hóc Môn,2007-06-01,3.2,1.9,4,9.2,4.0,9.3,7.7,16.4,63.9,5.466666666666666,9.128571428571428
Hóc Môn,2007-06-02,3.2,1.2,7,3.2,9.2,4.0,7.699999999999999,15.6,59.39999999999999,5.2,8.485714285714284
Hóc Môn,2007-06-03,17.4,7.6,9,3.2,3.2,9.2,18.5,23.799999999999997,58.29999999999999,7.933333333333333,8.328571428571427
Hóc Môn,2007-06-04,5.3,3.4,7,17.4,3.2,3.2,12.0,25.9,51.59999999999999,8.633333333333333,7.371428571428569
Hóc Môn,2007-06-05,7.5,3.5,8,5.3,17.4,3.2,9.3,30.199999999999996,49.79999999999998,10.066666666666665,7.114285714285712
Hóc Môn,2007-06-06,6.699999999999999,3.5,4,7.5,5.3,17.4,4.0,19.499999999999996,52.499999999999986,6.499999999999999,7.499999999999998
Hóc Môn,2007-06-07,5.3,2.9,4,6.699999999999999,7.5,5.3,9.2,19.499999999999993,48.59999999999999,6.499999999999997,6.942857142857141
Hóc Môn,2007-06-08,0.4,0.2,2,5.3,6.699999999999999,7.5,3.2,12.399999999999995,45.79999999999998,4.133333333333332,6.54285714285714
Hóc Môn,2007-06-09,3.8000000000000003,1.2,9,0.4,5.3,6.699999999999999,3.2,9.499999999999996,46.39999999999999,3.1666666666666656,6.628571428571427
Hóc Môn,2007-06-10,5.1,3.1,2,3.8000000000000003,0.4,5.3,17.4,9.299999999999997,34.099999999999994,3.099999999999999,4.871428571428571
Hóc Môn,2007-06-11,3.2,1.8,4,5.1,3.8000000000000003,0.4,5.3,12.099999999999996,31.999999999999993,4.033333333333332,4.57142857142857
Hóc Môn,2007-06-12,3.9000000000000004,2.5,3,3.2,5.1,3.8000000000000003,7.5,12.199999999999998,28.39999999999999,4.0666666666666655,4.057142857142856
Hóc Môn,2007-06-13,1.6,0.9,5,3.9000000000000004,3.2,5.1,6.699999999999999,8.699999999999998,23.299999999999994,2.899999999999999,3.328571428571428
Hóc Môn,2007-06-14,3.2,1.4,5,1.6,3.9000000000000004,3.2,5.3,8.699999999999998,21.199999999999992,2.899999999999999,3.0285714285714276
Hóc Môn,2007-06-15,11.600000000000001,6.9,14,3.2,1.6,3.9000000000000004,0.4,16.4,32.39999999999999,5.466666666666666,4.628571428571427
Hóc Môn,2007-06-16,14.600000000000001,5.9,10,11.600000000000001,3.2,1.6,3.8000000000000003,29.4,43.199999999999996,9.799999999999999,6.171428571428571
Hóc Môn,2007-06-17,13.2,5.2,14,14.600000000000001,11.600000000000001,3.2,5.1,39.4,51.3,13.133333333333333,7.328571428571428
Hóc Môn,2007-06-18,15.0,4.5,12,13.2,14.600000000000001,11.600000000000001,3.2,42.8,63.099999999999994,14.266666666666666,9.014285714285714
Hóc Môn,2007-06-19,9.1,3.1,7,15.0,13.2,14.600000000000001,3.9000000000000004,37.3,68.3,12.433333333333332,9.757142857142856
Hóc Môn,2007-06-20,2.3000000000000003,2.1,2,9.1,15.0,13.2,1.6,26.399999999999995,69.0,8.799999999999999,9.857142857142858
Hóc Môn,2007-06-21,14.4,3.4,15,2.3000000000000003,9.1,15.0,3.2,25.799999999999997,80.19999999999999,8.6,11.457142857142856
Hóc Môn,2007-06-22,16.1,3.0,21,14.4,2.3000000000000003,9.1,11.600000000000001,32.8,84.7,10.933333333333332,12.1
Hóc Môn,2007-06-23,14.3,5.2,15,16.1,14.4,2.3000000000000003,14.600000000000001,44.8,84.39999999999999,14.933333333333332,12.057142857142855
Hóc Môn,2007-06-24,9.200000000000001,2.1,10,14.3,16.1,14.4,13.2,39.6,80.39999999999999,13.200000000000001,11.485714285714284
Hóc Môn,2007-06-25,7.9,2.2,11,9.200000000000001,14.3,16.1,15.0,31.4,73.3,10.466666666666667,10.471428571428572
Hóc Môn,2007-06-26,13.9,6.5,14,7.9,9.200000000000001,14.3,9.1,31.0,78.1,10.333333333333334,11.157142857142857
Hóc Môn,2007-06-27,12.2,3.4,9,13.9,7.9,9.200000000000001,2.3000000000000003,33.99999999999999,88.0,11.33333333333333,12.571428571428571
Hóc Môn,2007-06-28,3.4,1.2,5,12.2,13.9,7.9,14.4,29.499999999999996,77.0,9.833333333333332,11.0
Hóc Môn,2007-06-29,0.3,0.3,1,3.4,12.2,13.9,16.1,15.899999999999995,61.199999999999996,5.299999999999998,8.742857142857142
Hóc Môn,2007-06-30,23.2,9.7,14,0.3,3.4,12.2,14.3,26.899999999999995,70.1,8.966666666666665,10.014285714285714
Hóc Môn,2007-07-01,17.0,1.9,24,23.2,0.3,3.4,9.200000000000001,40.5,77.89999999999999,13.5,11.128571428571428
Hóc Môn,2007-07-02,14.5,4.2,20,17.0,23.2,0.3,7.9,54.69999999999999,84.49999999999999,18.23333333333333,12.07142857142857
Hóc Môn,2007-07-03,12.1,7.6,8,14.5,17.0,23.2,13.9,43.599999999999994,82.7,14.533333333333331,11.814285714285715
Hóc Môn,2007-07-04,10.5,4.2,8,12.1,14.5,17.0,12.2,37.099999999999994,81.0,12.366666666666665,11.571428571428571
Hóc Môn,2007-07-05,14.0,5.4,17,10.5,12.1,14.5,3.4,36.599999999999994,91.6,12.199999999999998,13.085714285714285
Hóc Môn,2007-07-06,18.6,4.4,16,14.0,10.5,12.1,0.3,43.099999999999994,109.89999999999999,14.366666666666665,15.7
Hóc Môn,2007-07-07,8.8,2.3,12,18.6,14.0,10.5,23.2,41.39999999999999,95.49999999999999,13.799999999999997,13.64285714285714
Hóc Môn,2007-07-08,11.4,3.9,12,8.8,18.6,14.0,17.0,38.8,89.89999999999999,12.933333333333332,12.842857142857142
Hóc Môn,2007-07-09,6.4,2.4,5,11.4,8.8,18.6,14.5,26.599999999999994,81.79999999999998,8.866666666666665,11.685714285714283
Hóc Môn,2007-07-10,3.6,1.0,10,6.4,11.4,8.8,12.1,21.399999999999995,73.3,7.133333333333332,10.471428571428572
Hóc Môn,2007-07-11,19.9,7.2,9,3.6,6.4,11.4,10.5,29.89999999999999,82.69999999999999,9.966666666666663,11.814285714285713
Hóc Môn,2007-07-12,3.7,1.3,9,19.9,3.6,6.4,14.0,27.199999999999992,72.39999999999999,9.066666666666665,10.342857142857142
Hóc Môn,2007-07-13,8.8,3.3,4,3.7,19.9,3.6,18.6,32.39999999999999,62.599999999999994,10.799999999999997,8.942857142857141
Hóc Môn,2007-07-14,15.200000000000001,5.9,19,8.8,3.7,19.9,8.8,27.699999999999996,69.0,9.233333333333333,9.857142857142858
Hóc Môn,2007-07-15,20.2,5.8,12,15.200000000000001,8.8,3.7,11.4,44.19999999999999,77.79999999999998,14.733333333333329,11.114285714285712
Hóc Môn,2007-07-16,15.1,5.1,17,20.2,15.200000000000001,8.8,6.4,50.49999999999999,86.49999999999999,16.833333333333332,12.357142857142856
Hóc Môn,2007-07-17,6.1,3.3,7,15.1,20.2,15.200000000000001,3.6,41.39999999999999,88.99999999999999,13.799999999999997,12.714285714285712
Hóc Môn,2007-07-18,2.8000000000000003,1.5,6,6.1,15.1,20.2,19.9,23.99999999999999,71.89999999999999,7.9999999999999964,10.27142857142857
Hóc Môn,2007-07-19,3.1,2.7,4,2.8000000000000003,6.1,15.1,3.7,11.99999999999999,71.3,3.9999999999999964,10.185714285714285
Hóc Môn,2007-07-20,1.8,0.8,4,3.1,2.8000000000000003,6.1,8.8,7.6999999999999895,64.3,2.5666666666666633,9.185714285714285
Hóc Môn,2007-07-21,3.1,1.8,8,1.8,3.1,2.8000000000000003,15.200000000000001,7.99999999999999,52.19999999999999,2.6666666666666634,7.4571428571428555
Hóc Môn,2007-07-22,4.0,2.6,2,3.1,1.8,3.1,20.2,8.89999999999999,35.99999999999999,2.9666666666666632,5.1428571428571415
Hóc Môn,2007-07-23,2.2,1.3,3,4.0,3.1,1.8,15.1,9.29999999999999,23.09999999999999,3.0999999999999965,3.2999999999999985
Hóc Môn,2007-07-24,6.3999999999999995,2.3,5,2.2,4.0,3.1,6.1,12.599999999999989,23.39999999999999,4.199999999999997,3.3428571428571416
Hóc Môn,2007-07-25,4.0,1.9,8,6.3999999999999995,2.2,4.0,2.8000000000000003,12.599999999999989,24.599999999999994,4.199999999999997,3.5142857142857133
Hóc Môn,2007-07-26,5.0,1.6,8,4.0,6.3999999999999995,2.2,3.1,15.399999999999988,26.499999999999993,5.133333333333329,3.7857142857142847
Hóc Môn,2007-07-27,5.7,4.3,9,5.0,4.0,6.3999999999999995,1.8,14.699999999999989,30.399999999999995,4.899999999999996,4.3428571428571425
Hóc Môn,2007-07-28,14.0,5.0,12,5.7,5.0,4.0,3.1,24.69999999999999,41.3,8.233333333333329,5.8999999999999995
Hóc Môn,2007-07-29,4.4,1.0,12,14.0,5.7,5.0,4.0,24.099999999999987,41.699999999999996,8.03333333333333,5.957142857142856
Hóc Môn,2007-07-30,7.5,2.7,13,4.4,14.0,5.7,2.2,25.89999999999999,46.99999999999999,8.633333333333331,6.7142857142857135
Hóc Môn,2007-07-31,7.7,2.8,12,7.5,4.4,14.0,6.3999999999999995,19.59999999999999,48.29999999999999,6.5333333333333306,6.899999999999999
Hóc Môn,2007-08-01,11.0,1.8,15,7.7,7.5,4.4,4.0,26.19999999999999,55.3,8.733333333333329,7.8999999999999995
Hóc Môn,2007-08-02,8.6,3.0,10,11.0,7.7,7.5,5.0,27.29999999999999,58.89999999999999,9.099999999999996,8.414285714285713
Hóc Môn,2007-08-03,2.1,0.5,7,8.6,11.0,7.7,5.7,21.699999999999992,55.3,7.233333333333331,7.8999999999999995
Hóc Môn,2007-08-04,10.8,0.8,22,2.1,8.6,11.0,14.0,21.499999999999993,52.099999999999994,7.166666666666664,7.442857142857142
Hóc Môn,2007-08-05,7.2,0.7,20,10.8,2.1,8.6,4.4,20.09999999999999,54.89999999999999,6.699999999999997,7.842857142857142
Hóc Môn,2007-08-06,0.7,0.3,3,7.2,10.8,2.1,7.5,18.69999999999999,48.099999999999994,6.23333333333333,6.871428571428571
Hóc Môn,2007-08-07,7.8,3.6,5,0.7,7.2,10.8,7.7,15.699999999999992,48.199999999999996,5.233333333333331,6.885714285714285
Hóc Môn,2007-08-08,6.7,2.5,8,7.8,0.7,7.2,11.0,15.199999999999992,43.89999999999999,5.066666666666664,6.2714285714285705
Hóc Môn,2007-08-09,19.1,12.4,6,6.7,7.8,0.7,8.6,33.599999999999994,54.4,11.199999999999998,7.771428571428571
Hóc Môn,2007-08-10,8.0,2.5,12,19.1,6.7,7.8,2.1,33.8,60.3,11.266666666666666,8.614285714285714
Hóc Môn,2007-08-11,4.0,3.1,3,8.0,19.1,6.7,10.8,31.099999999999994,53.5,10.366666666666665,7.642857142857143
Hóc Môn,2007-08-12,11.0,4.4,9,4.0,8.0,19.1,7.2,22.999999999999993,57.3,7.666666666666664,8.185714285714285
Hóc Môn,2007-08-13,9.9,6.4,6,11.0,4.0,8.0,0.7,24.89999999999999,66.5,8.299999999999997,9.5
Hóc Môn,2007-08-14,7.800000000000001,3.1,7,9.9,11.0,4.0,7.8,28.699999999999996,66.5,9.566666666666665,9.5
Hóc Môn,2007-08-15,9.0,2.5,11,7.800000000000001,9.9,11.0,6.7,26.699999999999996,68.8,8.899999999999999,9.828571428571427
Hóc Môn,2007-08-16,14.4,5.8,12,9.0,7.800000000000001,9.9,19.1,31.199999999999996,64.1,10.399999999999999,9.157142857142857
Hóc Môn,2007-08-17,15.0,7.9,13,14.4,9.0,7.800000000000001,8.0,38.39999999999999,71.1,12.799999999999997,10.157142857142857
Hóc Môn,2007-08-18,8.0,3.8,9,15.0,14.4,9.0,4.0,37.39999999999999,75.1,12.466666666666663,10.728571428571428
Hóc Môn,2007-08-19,3.7,1.2,9,8.0,15.0,14.4,11.0,26.699999999999992,67.8,8.899999999999997,9.685714285714285
Hóc Môn,2007-08-20,10.5,4.0,12,3.7,8.0,15.0,9.9,22.199999999999992,68.39999999999999,7.399999999999998,9.77142857142857
Hóc Môn,2007-08-21,19.799999999999997,8.5,11,10.5,3.7,8.0,7.800000000000001,33.999999999999986,80.39999999999999,11.333333333333329,11.485714285714284
Hóc Môn,2007-08-22,14.000000000000002,8.8,7,19.799999999999997,10.5,3.7,9.0,44.29999999999999,85.39999999999999,14.766666666666664,12.2
Hóc Môn,2007-08-23,2.0,0.9,3,14.000000000000002,19.799999999999997,10.5,14.4,35.79999999999999,73.0,11.93333333333333,10.428571428571429
Hóc Môn,2007-08-24,8.5,5.3,7,2.0,14.000000000000002,19.799999999999997,15.0,24.499999999999993,66.49999999999999,8.166666666666664,9.499999999999998
Hóc Môn,2007-08-25,17.0,5.6,11,8.5,2.0,14.000000000000002,8.0,27.499999999999993,75.5,9.166666666666664,10.785714285714286
Hóc Môn,2007-08-26,5.5,1.9,9,17.0,8.5,2.0,3.7,30.999999999999993,77.29999999999998,10.33333333333333,11.042857142857141
Hóc Môn,2007-08-27,63.1,11.1,22,5.5,17.0,8.5,10.5,85.6,129.89999999999998,28.53333333333333,18.557142857142853
Hóc Môn,2007-08-28,18.9,5.5,14,63.1,5.5,17.0,19.799999999999997,87.5,129.0,29.166666666666668,18.428571428571427
Hóc Môn,2007-08-29,8.0,2.9,9,18.9,63.1,5.5,14.000000000000002,90.0,123.0,30.0,17.571428571428573
Hóc Môn,2007-08-30,22.0,12.1,9,8.0,18.9,63.1,2.0,48.89999999999999,143.0,16.299999999999997,20.428571428571427
Hóc Môn,2007-08-31,6.000000000000001,4.7,5,22.0,8.0,18.9,8.5,35.99999999999999,140.5,11.999999999999998,20.071428571428573
Hóc Môn,2007-09-01,7.4,3.4,7,6.000000000000001,22.0,8.0,17.0,35.39999999999999,130.9,11.799999999999997,18.7
Hóc Môn,2007-09-02,14.0,5.1,16,7.4,6.000000000000001,22.0,5.5,27.399999999999995,139.4,9.133333333333331,19.914285714285715
Hóc Môn,2007-09-03,7.3,1.2,13,14.0,7.4,6.000000000000001,63.1,28.699999999999996,83.6,9.566666666666665,11.942857142857141
Hóc Môn,2007-09-04,5.9,3.6,4,7.3,14.0,7.4,18.9,27.199999999999992,70.6,9.066666666666665,10.085714285714285
Hóc Môn,2007-09-05,0.0,0.0,0,5.9,7.3,14.0,8.0,13.199999999999992,62.599999999999994,4.399999999999998,8.942857142857141
Hóc Môn,2007-09-06,0.8,0.2,7,0.0,5.9,7.3,22.0,6.699999999999993,41.4,2.233333333333331,5.914285714285714
Hóc Môn,2007-09-07,0.4,0.1,4,0.8,0.0,5.9,6.000000000000001,1.199999999999993,35.8,0.3999999999999977,5.114285714285714
Hóc Môn,2007-09-08,7.300000000000001,3.7,8,0.4,0.8,0.0,7.4,8.499999999999993,35.699999999999996,2.833333333333331,5.1
Hóc Môn,2007-09-09,2.8,1.8,3,7.300000000000001,0.4,0.8,14.0,10.499999999999993,24.499999999999993,3.499999999999998,3.499999999999999
Hóc Môn,2007-09-10,0.30000000000000004,0.2,2,2.8,7.300000000000001,0.4,7.3,10.399999999999993,17.499999999999993,3.4666666666666646,2.499999999999999
